179,323
182,325
182,325
179,325
177,323
177,322
177,318
177,320
179,323
177,325
172,325
167,325
165,325
165,315
167,313
170,309
170,308
170,308
170,308
170,308
167,308
170,308
170,308
170,306
170,308
167,308
167,308
165,308
163,311
160,316
160,320
160,320
160,318
160,320
160,316
163,315
163,313
165,311
165,308
165,308
165,308
165,308
165,308
165,308
170,308
175,306
177,304
179,304
191,304
201,299
187,301
182,306
177,308
172,313
172,325
175,336
179,341
179,344
177,346
175,346
175,346
177,346
177,346
177,346
179,344
177,343
170,336
167,323
160,318
158,309
160,304
165,304
175,302
182,299
182,299
172,304
167,306
165,309
165,311
167,311
172,311
177,322
187,325
187,327
184,329
182,332
182,332
179,334
182,334
182,336
182,332
182,334
182,332
182,332
179,330
175,332
175,334
177,334
177,334
175,332
172,334
172,334
175,329
175,329
177,330
179,330
179,330
175,330
175,332
177,332
179,334
177,332
172,332
172,334
175,336
172,332
172,332
170,336
172,336
175,336
175,336
172,337
172,337
175,337
175,337
177,337
177,337
175,336
177,336
182,336
179,337
177,336
177,337
177,337
177,337
177,337
177,337
177,339
177,339
177,339
177,339
177,339
175,337
177,339
177,339
177,339
177,339
177,339
177,339
177,339
177,339
175,339
172,341
170,339
170,339
170,339
172,337
175,339
177,336
177,336
179,337
182,337
179,336
182,336
182,336
182,334
179,334
179,332
179,332
184,332
184,334
182,334
177,336
182,336
182,336
177,336
179,336
177,336
179,336
179,336
177,337
175,337
175,337
172,339
172,339
170,339
170,339
170,339
170,339
170,337
172,337
177,336
179,336
177,334
177,334
175,336
172,337
172,336
175,336
172,336
175,336
175,336
175,337
175,337
175,337
175,337
175,337
179,336
179,334
182,332
182,332
184,332
182,337
179,337
177,337
177,336
177,336
177,336
177,336
177,336
177,336
172,336
170,337
170,337
170,339
170,339
170,339
170,339
177,339
182,339
184,341
184,343
182,343
177,343
177,341
175,341
175,341
175,341
175,341
177,341
175,341
175,341
175,341
177,341
177,341
177,341
175,341
175,341
177,341
177,341
177,343
182,343
179,343
175,343
170,339
167,339
167,341
167,341
170,341
170,341
172,343
175,343
172,341
175,343
175,341
175,341
175,339
172,339
170,339
167,337
163,337
165,337
165,337
167,336
170,330
172,327
177,323
179,322
182,322
182,322
179,322
175,322
172,325
170,325
170,325
170,325
170,325
170,325
170,325
170,327
170,327
170,325
170,327
170,327
167,327
170,327
167,327
163,327
163,322
165,309
170,308
170,308
170,308
170,304
170,302
170,301
167,301
172,301
179,301
